@RELATION DOMAIN_TRANSFORM

@ATTRIBUTE glcm_contrast NUMERIC
@ATTRIBUTE glcm_dissimilarity NUMERIC
@ATTRIBUTE glcm_homogeneity NUMERIC
@ATTRIBUTE glcm_energy NUMERIC
@ATTRIBUTE glcm_correlation NUMERIC
@ATTRIBUTE glcm_ASM NUMERIC
@ATTRIBUTE class {BASLANGIC,NORMAL,TUMORLU}

@DATA
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.665197,0.816050,0.091028,0.019843,0.331143,0.004503,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.799871,0.897963,0.047511,0.010483,0.306118,0.002303,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.755097,0.873875,0.057571,0.009967,0.328763,0.002184,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.739971,0.866892,0.060972,0.012670,0.324627,0.002801,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.661757,0.821189,0.081442,0.021817,0.291981,0.004981,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.784619,0.893230,0.047452,0.011073,0.300001,0.002444,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.773328,0.878895,0.060172,0.016814,0.283299,0.003780,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.755078,0.878808,0.051749,0.009865,0.325934,0.002160,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.738334,0.862196,0.064708,0.010983,0.320554,0.002414,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.844636,0.908674,0.054911,0.013438,0.244349,0.002990,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.757045,0.863877,0.070313,0.020909,0.216796,0.004778,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.647255,0.802341,0.099014,0.022244,0.319162,0.005090,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.674367,0.828365,0.080325,0.019716,0.294743,0.004471,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.818085,0.913137,0.034402,0.010152,0.241011,0.002226,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.728895,0.859401,0.062007,0.011603,0.319275,0.002555,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.774950,0.882390,0.056943,0.010109,0.312677,0.002216,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.687258,0.832423,0.078651,0.017553,0.311251,0.003949,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.654944,0.804880,0.099201,0.030570,0.237597,0.007191,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.707581,0.844620,0.072544,0.013995,0.312275,0.003109,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.748868,0.868342,0.060892,0.014848,0.271811,0.003308,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.719046,0.847217,0.076825,0.020958,0.305399,0.004772,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.761427,0.873379,0.059947,0.018850,0.274893,0.004260,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.704074,0.835289,0.083765,0.023650,0.271655,0.005436,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.720104,0.856308,0.064484,0.020921,0.259651,0.004762,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.699257,0.834361,0.081186,0.023183,0.273409,0.005322,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.754054,0.881831,0.047586,0.009787,0.291150,0.002141,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.723122,0.863169,0.057270,0.011642,0.303873,0.002564,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.782923,0.897731,0.040931,0.011046,0.273846,0.002428,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.765361,0.885263,0.049129,0.007114,0.346989,0.001542,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.680464,0.829217,0.079138,0.017847,0.283880,0.004022,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.687673,0.836568,0.074186,0.021770,0.276716,0.004974,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.696363,0.838347,0.074523,0.023979,0.241889,0.005516,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.815106,0.912248,0.035988,0.003479,0.314854,0.000746,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.778211,0.880757,0.058515,0.010485,0.304024,0.002305,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.739642,0.859327,0.067274,0.009925,0.327123,0.002182,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.784303,0.898610,0.040833,0.010369,0.290741,0.002274,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.779941,0.894072,0.045897,0.014178,0.248805,0.003152,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.703646,0.840108,0.077289,0.023478,0.224137,0.005391,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.680979,0.826646,0.081077,0.021260,0.272222,0.004844,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.822801,0.909312,0.043701,0.007584,0.280823,0.001654,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.796343,0.894066,0.050126,0.011124,0.265234,0.002456,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.731798,0.862022,0.062419,0.014854,0.300312,0.003313,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.753837,0.875907,0.055438,0.009240,0.325093,0.002019,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.718425,0.857810,0.060553,0.012356,0.306944,0.002735,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.630531,0.798769,0.096035,0.027084,0.308692,0.006296,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.742749,0.873325,0.053697,0.012197,0.327271,0.002692,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.776253,0.883822,0.054999,0.013076,0.260895,0.002895,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.705708,0.841234,0.077589,0.019143,0.280631,0.004335,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.784916,0.889200,0.054354,0.016757,0.240675,0.003760,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.720545,0.851150,0.072313,0.017072,0.286646,0.003835,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.716047,0.854310,0.065625,0.019642,0.281969,0.004452,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.821839,0.909472,0.042793,0.009274,0.285333,0.002029,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.763580,0.882766,0.051600,0.012029,0.323022,0.002659,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.650802,0.819849,0.079683,0.016304,0.336233,0.003651,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.786323,0.897623,0.042726,0.008157,0.266646,0.001775,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.696152,0.818300,0.099115,0.028044,0.233559,0.006543,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.774648,0.891765,0.044826,0.009649,0.251464,0.002110,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.906064,0.959812,0.014175,0.000834,0.314158,0.000184,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.683878,0.825219,0.087742,0.021170,0.270072,0.004822,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.763207,0.889283,0.043131,0.012116,0.279987,0.002673,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.692205,0.833748,0.080272,0.015209,0.312314,0.003395,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.662514,0.815165,0.090562,0.020501,0.343343,0.004660,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.714962,0.859169,0.058475,0.016572,0.290214,0.003716,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.726707,0.857885,0.067300,0.019625,0.226220,0.004448,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.654609,0.811197,0.091411,0.026298,0.268040,0.006097,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.696162,0.837707,0.075749,0.015911,0.342747,0.003573,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.690723,0.836301,0.074437,0.020756,0.285709,0.004724,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.772324,0.883918,0.052172,0.015424,0.272962,0.003444,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.678007,0.829766,0.076483,0.021469,0.325851,0.004896,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.852465,0.938707,0.021094,0.001044,0.327101,0.000221,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.862837,0.931182,0.035165,0.013169,0.165811,0.002929,TUMORLU
0.658712,0.818682,0.083979,0.029093,0.233508,0.006811,TUMORLU
0.585795,0.762408,0.120403,0.055391,0.033682,0.014114,TUMORLU
0.685071,0.830588,0.082214,0.029570,0.235001,0.006932,TUMORLU
0.798862,0.859575,0.095182,0.014617,0.358713,0.003302,TUMORLU
0.736634,0.862221,0.064155,0.019242,0.280566,0.004354,TUMORLU
0.764617,0.848122,0.095977,0.012298,0.381933,0.002878,TUMORLU
0.770546,0.878729,0.060762,0.016765,0.265439,0.003761,TUMORLU
0.559744,0.711165,0.177900,0.041499,0.371625,0.010234,TUMORLU
0.688425,0.825510,0.087945,0.025785,0.276504,0.005967,TUMORLU
0.650517,0.764902,0.149604,0.028334,0.405365,0.006687,TUMORLU
0.715703,0.853350,0.066764,0.021838,0.254225,0.004986,TUMORLU
0.634711,0.756021,0.157897,0.028779,0.418014,0.006885,TUMORLU
0.704920,0.837302,0.079645,0.024932,0.251191,0.005753,TUMORLU
0.740762,0.816815,0.121371,0.020371,0.386343,0.004685,TUMORLU
0.780949,0.883150,0.055428,0.020610,0.235558,0.004686,TUMORLU
0.563050,0.697840,0.198899,0.039007,0.449025,0.009518,TUMORLU
0.810829,0.909897,0.038244,0.010625,0.239005,0.002333,TUMORLU
0.431360,0.602608,0.265917,0.041406,0.599789,0.010200,TUMORLU
0.783342,0.886259,0.053812,0.011388,0.269604,0.002507,TUMORLU
0.734722,0.832964,0.101903,0.018668,0.371298,0.004286,TUMORLU
0.699991,0.840686,0.074687,0.021667,0.217295,0.004943,TUMORLU
0.591747,0.713862,0.188427,0.025784,0.574427,0.006074,TUMORLU
0.868766,0.941900,0.024077,0.008526,0.214748,0.001858,TUMORLU
0.807414,0.872296,0.084505,0.024889,0.181036,0.005859,TUMORLU
0.691847,0.837778,0.075753,0.016764,0.275583,0.003763,TUMORLU
0.861161,0.917666,0.048914,0.016691,0.159074,0.003778,TUMORLU
0.838429,0.923486,0.032010,0.006144,0.241694,0.001327,TUMORLU
0.826033,0.901571,0.054259,0.017656,0.176555,0.003993,TUMORLU
0.820015,0.911848,0.037945,0.014631,0.272181,0.003257,TUMORLU
0.863617,0.923875,0.040703,0.020126,0.095606,0.004593,TUMORLU
0.826298,0.916133,0.036942,0.010928,0.256476,0.002401,TUMORLU
0.785943,0.858742,0.091484,0.019704,0.287697,0.004515,TUMORLU
0.685714,0.825337,0.089080,0.026045,0.332616,0.006048,TUMORLU
0.764545,0.845824,0.095131,0.022285,0.301638,0.005147,TUMORLU
0.803882,0.897595,0.050936,0.012963,0.276968,0.002870,TUMORLU
0.811572,0.894826,0.054779,0.022749,0.138413,0.005213,TUMORLU
0.736377,0.864115,0.063600,0.017255,0.268221,0.003878,TUMORLU
0.729372,0.855500,0.070240,0.025674,0.143717,0.005953,TUMORLU
0.820844,0.911393,0.040561,0.005207,0.355426,0.001123,TUMORLU
0.812379,0.898297,0.053172,0.022343,0.121006,0.005148,TUMORLU
0.783554,0.890464,0.050296,0.012043,0.325908,0.002666,TUMORLU
0.877720,0.941752,0.026627,0.017257,0.100415,0.003883,TUMORLU
0.781951,0.883003,0.056062,0.012750,0.291304,0.002828,TUMORLU
0.925128,0.970406,0.011760,0.017942,0.017612,0.004043,TUMORLU
0.732306,0.866496,0.060113,0.015663,0.342662,0.003502,TUMORLU
0.926204,0.969247,0.014635,0.014778,0.082034,0.003293,TUMORLU
0.702320,0.832411,0.086080,0.021738,0.311621,0.004964,TUMORLU
0.906617,0.953059,0.022955,0.020865,0.030837,0.004748,TUMORLU
0.758759,0.867683,0.067841,0.020693,0.249029,0.004709,TUMORLU
0.771137,0.837214,0.113227,0.015945,0.374299,0.003657,TUMORLU
0.752489,0.874429,0.056542,0.012680,0.324129,0.002810,TUMORLU
0.446945,0.616877,0.255808,0.030769,0.664663,0.007361,TUMORLU
0.711524,0.844603,0.075871,0.019765,0.294400,0.004487,TUMORLU
0.502889,0.653319,0.228175,0.039302,0.543107,0.009636,TUMORLU
0.751354,0.872273,0.059493,0.017443,0.316069,0.003933,TUMORLU
0.904433,0.951811,0.022899,0.017019,0.060982,0.003828,TUMORLU
0.759475,0.864162,0.071122,0.021016,0.296553,0.004794,TUMORLU
0.906434,0.968665,0.008590,0.017050,0.034084,0.003831,TUMORLU
0.703135,0.840830,0.078074,0.026762,0.280718,0.006218,TUMORLU
0.746353,0.862034,0.068313,0.038502,0.000000,0.009297,TUMORLU
0.830269,0.911719,0.043824,0.008389,0.306540,0.001834,TUMORLU
0.850347,0.923427,0.036299,0.020691,0.112517,0.004733,TUMORLU
0.676717,0.822087,0.087652,0.027302,0.273055,0.006352,TUMORLU
0.961915,0.992963,0.000000,0.012271,0.045166,0.002719,TUMORLU
0.731510,0.861384,0.062742,0.017935,0.261095,0.004041,TUMORLU
0.516904,0.671606,0.209270,0.039881,0.496086,0.009752,TUMORLU
0.693456,0.839310,0.074673,0.024922,0.267247,0.005752,TUMORLU
0.956906,0.975428,0.017014,0.011214,0.103828,0.002479,TUMORLU
0.764678,0.883651,0.053190,0.005892,0.421771,0.001285,TUMORLU
0.655157,0.785405,0.120901,0.036578,0.220135,0.008813,TUMORLU
0.646566,0.796328,0.108818,0.024219,0.379756,0.005603,TUMORLU
0.796476,0.894856,0.046148,0.019179,0.146034,0.004340,TUMORLU
0.830100,0.919368,0.033620,0.014182,0.240627,0.003154,TUMORLU
0.632094,0.736009,0.181302,0.023988,0.518969,0.005701,TUMORLU
0.682470,0.825431,0.085687,0.027688,0.267068,0.006451,TUMORLU
0.822435,0.900180,0.058883,0.023302,0.145436,0.005369,TUMORLU
0.739475,0.857532,0.071494,0.021049,0.245778,0.004794,TUMORLU
0.898206,0.928753,0.045269,0.017470,0.156503,0.003941,TUMORLU
0.725365,0.849572,0.075553,0.016573,0.301907,0.003717,TUMORLU
0.759548,0.852825,0.086760,0.023652,0.228989,0.005504,TUMORLU
0.670593,0.823728,0.082900,0.026470,0.295081,0.006142,TUMORLU
0.883871,0.935717,0.035313,0.016380,0.151453,0.003686,TUMORLU
0.793407,0.876637,0.067946,0.023817,0.215168,0.005482,TUMORLU
0.785709,0.884688,0.058978,0.022735,0.139726,0.005248,TUMORLU
0.802378,0.903006,0.044530,0.011870,0.300056,0.002622,TUMORLU
0.586099,0.707492,0.195854,0.022165,0.593752,0.005161,TUMORLU
0.767295,0.881942,0.054585,0.019378,0.280767,0.004387,TUMORLU
0.907370,0.954728,0.022406,0.018346,0.052174,0.004145,TUMORLU
0.683071,0.831612,0.078173,0.025904,0.266054,0.005998,TUMORLU
0.682615,0.794459,0.126142,0.026935,0.380450,0.006309,TUMORLU
0.736674,0.862168,0.062510,0.020031,0.257592,0.004546,TUMORLU
0.918135,0.967580,0.012894,0.015098,0.062314,0.003382,TUMORLU
0.727259,0.851213,0.073488,0.019811,0.289217,0.004499,TUMORLU
0.603504,0.736102,0.167148,0.030836,0.425452,0.007359,TUMORLU
0.744699,0.861801,0.067472,0.015091,0.293353,0.003372,TUMORLU
0.782331,0.845260,0.101862,0.013704,0.391524,0.003090,TUMORLU
0.800238,0.890899,0.053625,0.013826,0.266838,0.003073,TUMORLU
0.871989,0.909371,0.062840,0.011389,0.279688,0.002559,TUMORLU
0.732599,0.864084,0.060751,0.020938,0.291540,0.004767,TUMORLU
0.737412,0.836155,0.096833,0.025436,0.252883,0.005907,TUMORLU
0.815548,0.911718,0.038817,0.011586,0.271857,0.002551,TUMORLU
0.786174,0.884243,0.057007,0.026736,0.095381,0.006233,TUMORLU
0.793212,0.897261,0.045017,0.017188,0.220797,0.003862,TUMORLU
0.146998,0.284992,0.594070,0.088182,0.925697,0.024902,TUMORLU
0.611054,0.735770,0.175657,0.035450,0.355220,0.009082,TUMORLU
0.795262,0.893535,0.051367,0.018847,0.228950,0.004259,TUMORLU
0.771758,0.850797,0.097515,0.015026,0.385522,0.003411,TUMORLU
0.733259,0.857501,0.068610,0.016432,0.270556,0.003684,TUMORLU
0.557538,0.707523,0.183283,0.039136,0.428504,0.009540,TUMORLU
0.792387,0.895242,0.046981,0.010872,0.286765,0.002388,TUMORLU
0.888707,0.950205,0.022755,0.012658,0.103818,0.002803,TUMORLU
0.831580,0.921545,0.034135,0.010814,0.268237,0.002374,TUMORLU
0.803433,0.893167,0.056563,0.019999,0.167698,0.004579,TUMORLU
0.730429,0.863942,0.060135,0.013312,0.300360,0.002951,TUMORLU
0.866882,0.933541,0.033101,0.015896,0.083771,0.003561,TUMORLU
0.825705,0.912805,0.040241,0.013392,0.250039,0.002977,TUMORLU
0.794422,0.890427,0.050367,0.025886,0.062544,0.005998,TUMORLU
0.752360,0.875106,0.053376,0.012626,0.264832,0.002797,TUMORLU
0.856393,0.920534,0.041641,0.020323,0.087307,0.004642,TUMORLU
0.698532,0.838918,0.075546,0.021808,0.257519,0.004979,TUMORLU
0.596782,0.714767,0.189588,0.024512,0.572491,0.005741,TUMORLU
0.756862,0.870282,0.063758,0.024365,0.224871,0.005612,TUMORLU
0.863773,0.924684,0.041673,0.020147,0.093139,0.004585,TUMORLU
0.589238,0.763057,0.123205,0.039752,0.255701,0.009639,TUMORLU
0.842278,0.920240,0.036682,0.021562,0.079431,0.004927,TUMORLU
0.818435,0.907365,0.044645,0.011372,0.267465,0.002508,TUMORLU
0.705551,0.798205,0.128520,0.025204,0.344842,0.005887,TUMORLU
0.805210,0.907481,0.039214,0.009759,0.296275,0.002135,TUMORLU
0.614152,0.727431,0.178761,0.029895,0.472124,0.007102,TUMORLU
0.666295,0.819297,0.087250,0.016271,0.333139,0.003644,TUMORLU
0.665523,0.772138,0.146728,0.032025,0.345856,0.007642,TUMORLU
0.731592,0.855797,0.071583,0.016956,0.305694,0.003810,TUMORLU
0.763284,0.818901,0.130713,0.020493,0.389644,0.004939,TUMORLU
0.807390,0.908253,0.038015,0.013075,0.222100,0.002894,TUMORLU
0.898164,0.949102,0.027889,0.012717,0.099370,0.002821,TUMORLU
0.767274,0.878727,0.058900,0.010835,0.365916,0.002383,TUMORLU
0.737057,0.824644,0.110528,0.023819,0.312996,0.005533,TUMORLU
0.732413,0.856356,0.073146,0.013787,0.342907,0.003069,TUMORLU
0.645107,0.764326,0.147737,0.026615,0.430504,0.006234,TUMORLU
0.692825,0.819935,0.096341,0.023791,0.259025,0.005471,TUMORLU
0.802230,0.902592,0.041966,0.022084,0.099925,0.005061,TUMORLU
0.680212,0.811559,0.101301,0.030804,0.235538,0.007259,TUMORLU
0.768336,0.883362,0.052049,0.029074,0.030274,0.006804,TUMORLU
0.669924,0.825005,0.079631,0.021429,0.273354,0.004886,TUMORLU
0.671284,0.772411,0.150368,0.019324,0.505361,0.004464,TUMORLU
0.804842,0.911330,0.033715,0.005901,0.287074,0.001274,TUMORLU
0.560353,0.698385,0.193253,0.037220,0.452771,0.009062,TUMORLU
0.756999,0.874535,0.062867,0.016735,0.303089,0.003756,TUMORLU
0.857480,0.923714,0.041256,0.019095,0.106906,0.004338,TUMORLU
0.856155,0.931603,0.031948,0.009706,0.299866,0.002126,TUMORLU
0.833587,0.908461,0.047165,0.025344,0.070002,0.005859,TUMORLU
0.843150,0.919112,0.038736,0.010822,0.262581,0.002376,TUMORLU
0.864141,0.915640,0.053893,0.011681,0.239332,0.002598,TUMORLU
0.801698,0.902334,0.042499,0.016091,0.239847,0.003601,TUMORLU
0.796429,0.879213,0.068537,0.021598,0.207741,0.004949,TUMORLU
0.697567,0.828755,0.087352,0.025861,0.289045,0.005990,TUMORLU
0.822324,0.906651,0.045748,0.015307,0.153152,0.003435,TUMORLU
0.766700,0.896402,0.038244,0.007633,0.311958,0.001657,TUMORLU
0.834361,0.894944,0.071329,0.014355,0.223439,0.003475,TUMORLU
0.748230,0.875219,0.053956,0.014825,0.284675,0.003303,TUMORLU
0.611731,0.754055,0.147974,0.034484,0.310280,0.008263,TUMORLU
0.786792,0.871637,0.069444,0.021836,0.243078,0.004996,TUMORLU
0.814087,0.897684,0.056521,0.021913,0.164476,0.005061,TUMORLU
0.706349,0.848186,0.067797,0.013211,0.307917,0.002928,TUMORLU
0.741805,0.812636,0.126619,0.017344,0.421162,0.003960,TUMORLU
0.638063,0.804016,0.092406,0.024058,0.303221,0.005535,TUMORLU
0.659524,0.800149,0.110011,0.028568,0.271789,0.006709,TUMORLU
0.808412,0.910397,0.036273,0.014471,0.256717,0.003221,TUMORLU
0.919300,0.967009,0.014434,0.010796,0.111383,0.002381,TUMORLU
0.759718,0.874665,0.058949,0.018024,0.243709,0.004062,TUMORLU
0.783616,0.884437,0.057598,0.030078,0.071867,0.007066,TUMORLU
0.675703,0.815658,0.095676,0.024619,0.288375,0.005688,TUMORLU
0.714727,0.832548,0.094288,0.028398,0.214936,0.006675,TUMORLU
0.737891,0.866664,0.059886,0.020173,0.261694,0.004579,TUMORLU
0.761667,0.838138,0.104398,0.016780,0.332268,0.003816,TUMORLU
0.744232,0.858799,0.071017,0.021460,0.281104,0.004901,TUMORLU
0.792756,0.889766,0.056119,0.028860,0.073097,0.006771,TUMORLU
0.733851,0.857860,0.068299,0.020807,0.246624,0.004734,TUMORLU
0.688111,0.809986,0.107352,0.036036,0.173996,0.008663,TUMORLU
0.719275,0.849500,0.071821,0.013870,0.370044,0.003086,TUMORLU
0.862044,0.931998,0.032722,0.012626,0.162718,0.002800,TUMORLU
0.751160,0.878579,0.052326,0.015492,0.273723,0.003460,TUMORLU
0.691950,0.799023,0.126655,0.027704,0.342299,0.006502,TUMORLU
0.726149,0.854270,0.070841,0.018795,0.270000,0.004246,TUMORLU
0.893836,0.935932,0.040604,0.011753,0.186495,0.002627,TUMORLU
0.815220,0.918009,0.032455,0.009792,0.285069,0.002142,TUMORLU
0.774314,0.880500,0.056086,0.022833,0.124100,0.005235,TUMORLU
0.728676,0.853831,0.070680,0.020669,0.243506,0.004706,TUMORLU
0.811846,0.889613,0.060464,0.021892,0.167215,0.005024,TUMORLU
0.732352,0.858005,0.068147,0.015633,0.302617,0.003493,TUMORLU
0.689354,0.822986,0.091410,0.040350,0.067846,0.009824,TUMORLU
0.707153,0.845749,0.072510,0.026290,0.243218,0.006097,TUMORLU
0.783549,0.886333,0.054024,0.023648,0.130210,0.005460,TUMORLU
0.764097,0.879458,0.055587,0.012809,0.311140,0.002836,TUMORLU
0.604104,0.724851,0.180953,0.030183,0.484212,0.007196,TUMORLU
0.772739,0.888431,0.048773,0.008813,0.320021,0.001924,TUMORLU
0.766898,0.843336,0.101392,0.015540,0.375706,0.003551,TUMORLU
0.735021,0.856938,0.069462,0.021005,0.259952,0.004783,TUMORLU
0.712838,0.812588,0.117010,0.023065,0.339740,0.005483,TUMORLU
0.744713,0.870974,0.057874,0.021493,0.221645,0.004901,TUMORLU
0.837736,0.908304,0.048145,0.022893,0.089731,0.005254,TUMORLU
0.691567,0.841200,0.068554,0.022501,0.261003,0.005149,TUMORLU
0.740617,0.849662,0.081293,0.026944,0.166953,0.006280,TUMORLU
0.750862,0.875685,0.057272,0.015673,0.307770,0.003503,TUMORLU
0.831431,0.914189,0.039826,0.019856,0.109865,0.004508,TUMORLU
0.754588,0.876491,0.052421,0.018116,0.234826,0.004084,TUMORLU
0.846392,0.917747,0.043429,0.010975,0.224242,0.002421,TUMORLU
0.689778,0.838963,0.072161,0.021424,0.283904,0.004885,TUMORLU
0.566437,0.688414,0.213142,0.027510,0.588043,0.006509,TUMORLU
0.729650,0.856830,0.070042,0.017591,0.293558,0.003958,TUMORLU
0.710115,0.819470,0.106294,0.024641,0.316866,0.005715,TUMORLU
0.754718,0.874603,0.058944,0.011924,0.304599,0.002629,TUMORLU
0.966932,0.981937,0.016332,0.003882,0.201187,0.000888,TUMORLU
0.750010,0.869930,0.061556,0.015484,0.288669,0.003459,TUMORLU
0.832609,0.905706,0.052505,0.019629,0.118590,0.004484,TUMORLU
0.803151,0.900124,0.044694,0.016679,0.185458,0.003741,TUMORLU
0.925703,0.936399,0.054818,0.009679,0.236012,0.002262,TUMORLU
0.768242,0.884491,0.049922,0.018183,0.192533,0.004099,TUMORLU
0.667790,0.766941,0.155754,0.022933,0.487257,0.005374,TUMORLU
0.741424,0.869359,0.056926,0.010038,0.281152,0.002199,TUMORLU
0.798327,0.895624,0.049119,0.022700,0.126297,0.005214,TUMORLU
0.784019,0.900441,0.036415,0.013304,0.236348,0.002948,TUMORLU
0.457808,0.605412,0.279607,0.047576,0.615374,0.012126,TUMORLU
0.848117,0.928466,0.032704,0.007434,0.256036,0.001613,TUMORLU
0.745178,0.827652,0.111009,0.018407,0.380427,0.004213,TUMORLU
0.699959,0.841386,0.071573,0.015548,0.281685,0.003472,TUMORLU
0.880987,0.936452,0.035110,0.013683,0.160020,0.003053,TUMORLU
0.675527,0.821614,0.088224,0.032604,0.308136,0.007725,TUMORLU
0.947175,0.963671,0.026228,0.008292,0.224513,0.001846,TUMORLU
0.695350,0.825288,0.091465,0.025260,0.336306,0.005854,TUMORLU
0.629843,0.753703,0.156076,0.027730,0.410366,0.006587,TUMORLU
0.668570,0.803177,0.108102,0.026950,0.290578,0.006265,TUMORLU
0.740710,0.833810,0.101452,0.027768,0.244055,0.006513,TUMORLU
0.692455,0.830388,0.085291,0.021038,0.309748,0.004793,TUMORLU
