@RELATION GLCM_ONLY

@ATTRIBUTE glcm_contrast NUMERIC
@ATTRIBUTE glcm_dissimilarity NUMERIC
@ATTRIBUTE glcm_homogeneity NUMERIC
@ATTRIBUTE glcm_energy NUMERIC
@ATTRIBUTE glcm_correlation NUMERIC
@ATTRIBUTE glcm_ASM NUMERIC
@ATTRIBUTE class {BASLANGIC,NORMAL,TUMORLU}

@DATA
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.197946,0.742191,0.262095,0.052038,0.770233,0.011965,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.150571,0.626272,0.338336,0.122436,0.887732,0.035069,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.186290,0.733223,0.262832,0.051259,0.783299,0.011755,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.169452,0.709488,0.252131,0.046077,0.885559,0.010330,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.210596,0.876882,0.105549,0.014004,0.773446,0.002834,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.138728,0.610328,0.363446,0.187583,0.927669,0.063649,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.137676,0.611275,0.364203,0.187391,0.928561,0.063557,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.079432,0.480654,0.425631,0.152206,0.725772,0.047490,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.190471,0.808065,0.158247,0.015460,0.799062,0.003200,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.066607,0.412399,0.498228,0.213040,0.921254,0.076741,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.060272,0.408747,0.491025,0.207417,0.927557,0.073767,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.191849,0.736893,0.267802,0.053035,0.777137,0.012234,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.132120,0.651402,0.278498,0.045192,0.825260,0.010168,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.135067,0.633806,0.309614,0.087888,0.816382,0.022762,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.130227,0.659518,0.263080,0.082826,0.569808,0.021316,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.087187,0.481668,0.436771,0.138942,0.942078,0.041677,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.212760,0.777083,0.223538,0.055578,0.647025,0.013019,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.159595,0.747406,0.196886,0.034276,0.775952,0.007478,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.263019,0.938532,0.110924,0.024514,0.678102,0.005208,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.234942,0.884304,0.137946,0.016388,0.840746,0.003348,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.195926,0.659445,0.313737,0.087000,0.530133,0.022530,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.111315,0.605088,0.303153,0.091298,0.770121,0.023876,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.190512,0.769893,0.222145,0.030462,0.873262,0.006475,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.189832,0.840195,0.123685,0.006064,0.867691,0.001190,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.158181,0.686870,0.279069,0.054433,0.890122,0.012625,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.240455,1.000000,0.000000,0.012584,0.625677,0.002626,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.156558,0.746149,0.194756,0.026631,0.805012,0.005694,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.195437,0.811373,0.171004,0.047719,0.643103,0.010884,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.265493,0.967581,0.081176,0.023663,0.573184,0.005059,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.129369,0.593789,0.358920,0.075589,0.826185,0.018823,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.115599,0.562547,0.382634,0.176939,0.853586,0.058522,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.151359,0.692149,0.260545,0.048859,0.875399,0.011116,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.198673,0.808247,0.177581,0.039001,0.741269,0.008617,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.119905,0.583536,0.349168,0.088844,0.813806,0.023062,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.207625,0.766148,0.246695,0.063085,0.706662,0.015109,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.208165,0.885127,0.091776,0.016156,0.732117,0.003279,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.183650,0.807652,0.148976,0.019875,0.821080,0.004094,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.164367,0.800958,0.129069,0.017284,0.817672,0.003560,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.220842,0.918572,0.069499,0.004604,0.793573,0.000969,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.124311,0.588937,0.355567,0.100805,0.888961,0.027102,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.122781,0.589970,0.350345,0.093157,0.888926,0.024474,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.146153,0.683656,0.266426,0.049999,0.847916,0.011435,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.131590,0.634724,0.302653,0.077609,0.692277,0.019520,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.149568,0.667222,0.285513,0.093512,0.749117,0.024750,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.196011,0.798752,0.194067,0.016986,0.891069,0.003430,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.143736,0.708644,0.220031,0.015806,0.901244,0.003214,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.157672,0.707850,0.252098,0.082855,0.808593,0.021110,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.094031,0.519874,0.390406,0.091529,0.921280,0.023933,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.111980,0.600832,0.308147,0.039686,0.883351,0.008785,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.156122,0.706838,0.253228,0.080885,0.806499,0.020494,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.177276,0.775400,0.187651,0.004676,0.883243,0.000908,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.114750,0.568303,0.364304,0.115220,0.899853,0.032372,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.153532,0.683349,0.278910,0.079244,0.781298,0.019995,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.151441,0.701622,0.228569,0.056306,0.711058,0.013243,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.122976,0.655662,0.252760,0.071416,0.755021,0.017634,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.269814,0.754545,0.251906,0.073822,0.338882,0.018374,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.183487,0.806134,0.157444,0.068547,0.479279,0.016887,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.154529,0.640950,0.347620,0.172093,0.827360,0.056284,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.193490,0.818625,0.150833,0.022095,0.738055,0.004613,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.135868,0.702662,0.211012,0.032550,0.805472,0.007018,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.214548,0.786997,0.219269,0.078886,0.453040,0.020054,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.156659,0.653076,0.323947,0.115924,0.917598,0.032582,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.181417,0.800619,0.153336,0.012869,0.839079,0.002607,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.171745,0.638945,0.325983,0.054348,0.899978,0.012656,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.171748,0.784396,0.157173,0.013380,0.835153,0.002674,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.125790,0.577350,0.380139,0.135018,0.704979,0.040126,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.078765,0.501197,0.391049,0.094349,0.827268,0.025079,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.139613,0.679778,0.259907,0.040492,0.893290,0.008910,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.158829,0.686474,0.277816,0.074727,0.880463,0.018523,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.243658,0.901633,0.101806,0.020520,0.664816,0.004278,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,NORMAL
0.814185,0.400152,0.948275,0.694149,0.874033,0.521561,TUMORLU
0.130280,0.696160,0.197648,0.019111,0.892250,0.003892,TUMORLU
0.803619,0.382274,0.951282,0.694416,0.876141,0.521906,TUMORLU
0.053543,0.377877,0.517061,0.110736,0.968679,0.030681,TUMORLU
0.330837,0.162819,0.977588,0.928188,0.797980,0.874003,TUMORLU
0.085175,0.469004,0.443088,0.118441,0.954296,0.033555,TUMORLU
0.381735,0.184905,0.976258,0.919107,0.794303,0.858667,TUMORLU
0.088197,0.475338,0.439152,0.120764,0.952944,0.034441,TUMORLU
0.350887,0.165691,0.979542,0.931596,0.776440,0.879791,TUMORLU
0.090999,0.491541,0.418515,0.105247,0.951078,0.028683,TUMORLU
0.384654,0.178100,0.978785,0.928741,0.766628,0.874941,TUMORLU
0.086216,0.484105,0.425873,0.109129,0.954519,0.030089,TUMORLU
0.294912,0.142385,0.980868,0.940221,0.785576,0.894531,TUMORLU
0.075328,0.479510,0.412155,0.098892,0.960214,0.026448,TUMORLU
0.331914,0.157215,0.980173,0.934695,0.779433,0.885074,TUMORLU
0.090356,0.493573,0.415893,0.107736,0.952732,0.029586,TUMORLU
0.274385,0.136774,0.981687,0.937886,0.809365,0.890528,TUMORLU
0.254146,0.904836,0.131096,0.021753,0.709850,0.004527,TUMORLU
0.220642,0.103574,0.986424,0.963271,0.737578,0.934510,TUMORLU
0.213567,0.849540,0.145422,0.037375,0.639584,0.008216,TUMORLU
0.361272,0.184626,0.974161,0.925558,0.784977,0.869547,TUMORLU
0.252227,0.906139,0.119543,0.022650,0.721792,0.004718,TUMORLU
0.225614,0.109351,0.985269,0.964867,0.717383,0.937311,TUMORLU
0.191244,0.810912,0.165396,0.035418,0.728434,0.007720,TUMORLU
0.448916,0.216079,0.971451,0.902353,0.798833,0.830727,TUMORLU
0.128207,0.581705,0.355237,0.087377,0.854279,0.022716,TUMORLU
0.553083,0.282104,0.959756,0.821411,0.860784,0.702160,TUMORLU
0.186839,0.749658,0.213367,0.038986,0.773843,0.008690,TUMORLU
0.676176,0.345229,0.952251,0.741186,0.878848,0.585244,TUMORLU
0.070683,0.452803,0.435056,0.107763,0.909550,0.029627,TUMORLU
0.762069,0.369903,0.952924,0.786386,0.836865,0.649829,TUMORLU
0.127540,0.634115,0.288088,0.048147,0.921643,0.010902,TUMORLU
0.361357,0.168917,0.979829,0.909616,0.828604,0.842781,TUMORLU
0.082383,0.483649,0.429295,0.123684,0.935517,0.035540,TUMORLU
0.368959,0.182109,0.975752,0.911346,0.818017,0.845665,TUMORLU
0.123585,0.621185,0.304240,0.044189,0.935524,0.009831,TUMORLU
0.565597,0.276569,0.963670,0.806824,0.869015,0.680121,TUMORLU
0.100566,0.557318,0.350902,0.056440,0.898164,0.013158,TUMORLU
0.598780,0.286530,0.964344,0.796974,0.867976,0.665436,TUMORLU
0.150521,0.599856,0.388654,0.165318,0.896581,0.053102,TUMORLU
0.666908,0.327612,0.956723,0.791951,0.854595,0.658010,TUMORLU
0.117919,0.566399,0.364030,0.058611,0.926369,0.013731,TUMORLU
0.572582,0.269996,0.966338,0.832822,0.848224,0.719637,TUMORLU
0.106236,0.550824,0.366996,0.061241,0.951120,0.014464,TUMORLU
0.906420,0.429502,0.944830,0.698678,0.857619,0.527533,TUMORLU
0.112496,0.585928,0.331787,0.038795,0.948136,0.008445,TUMORLU
0.663841,0.326166,0.956769,0.778908,0.863208,0.638911,TUMORLU
0.100832,0.531029,0.393050,0.068756,0.955896,0.016655,TUMORLU
0.923105,0.436648,0.945665,0.708831,0.850766,0.541050,TUMORLU
0.154755,0.688713,0.255613,0.023430,0.886751,0.004807,TUMORLU
0.278186,0.130425,0.984216,0.942346,0.794010,0.898179,TUMORLU
0.148277,0.664233,0.289830,0.038283,0.908343,0.008331,TUMORLU
0.216249,0.102778,0.986753,0.965793,0.722625,0.938937,TUMORLU
0.151139,0.679898,0.273738,0.030615,0.900994,0.006478,TUMORLU
0.230762,0.107796,0.986357,0.959457,0.752442,0.927834,TUMORLU
0.093818,0.504378,0.414773,0.107883,0.947116,0.029623,TUMORLU
0.612452,0.292380,0.962325,0.813876,0.852949,0.690732,TUMORLU
0.083056,0.458772,0.463029,0.119736,0.942360,0.034014,TUMORLU
0.774529,0.360910,0.955785,0.741910,0.862017,0.586248,TUMORLU
0.056493,0.395108,0.503104,0.195181,0.963128,0.067441,TUMORLU
1.000000,0.456516,0.946960,0.675374,0.853626,0.497140,TUMORLU
0.118163,0.574827,0.362904,0.069620,0.926947,0.016919,TUMORLU
0.655611,0.313804,0.959720,0.827426,0.829554,0.711346,TUMORLU
0.104892,0.566682,0.345281,0.043758,0.923235,0.009716,TUMORLU
0.841292,0.405530,0.946771,0.770146,0.830504,0.626240,TUMORLU
0.152352,0.717524,0.217326,0.022753,0.868866,0.004776,TUMORLU
0.263337,0.131614,0.982274,0.953814,0.747912,0.918003,TUMORLU
0.110693,0.586251,0.325576,0.049568,0.920334,0.011253,TUMORLU
0.532036,0.256009,0.967529,0.813785,0.872955,0.690593,TUMORLU
0.080070,0.387807,0.556138,0.251685,0.902771,0.098561,TUMORLU
0.423531,0.200921,0.975218,0.887858,0.836223,0.806917,TUMORLU
0.062107,0.345537,0.580550,0.267747,0.929621,0.108343,TUMORLU
0.601130,0.283845,0.964675,0.779733,0.877271,0.640112,TUMORLU
0.211741,0.867103,0.106448,0.001592,0.840674,0.000272,TUMORLU
0.242283,0.110871,0.987274,0.959009,0.747232,0.927052,TUMORLU
0.109365,0.582502,0.336285,0.086371,0.938801,0.022237,TUMORLU
0.453559,0.222611,0.969389,0.859363,0.858120,0.761113,TUMORLU
0.098331,0.544193,0.360041,0.084690,0.944584,0.021697,TUMORLU
0.479733,0.227852,0.971033,0.874636,0.832333,0.785499,TUMORLU
0.118349,0.585570,0.340505,0.082702,0.937451,0.021043,TUMORLU
0.409986,0.205910,0.971484,0.894641,0.829171,0.818015,TUMORLU
0.113921,0.598464,0.318130,0.073401,0.933134,0.018126,TUMORLU
0.483928,0.226434,0.971575,0.866378,0.841828,0.772266,TUMORLU
0.068551,0.399638,0.523796,0.203866,0.946413,0.071905,TUMORLU
0.851851,0.404002,0.948890,0.730814,0.852471,0.570891,TUMORLU
0.102615,0.571023,0.332696,0.036389,0.938624,0.007872,TUMORLU
0.215301,0.100119,0.988335,0.963641,0.747222,0.935158,TUMORLU
0.128829,0.676194,0.231796,0.023371,0.918686,0.004787,TUMORLU
0.609971,0.280475,0.966609,0.815330,0.853312,0.692929,TUMORLU
0.125055,0.660070,0.242657,0.018636,0.890514,0.003757,TUMORLU
0.359722,0.164540,0.980430,0.934571,0.762141,0.884861,TUMORLU
0.108845,0.578063,0.337757,0.053729,0.898661,0.012401,TUMORLU
0.688827,0.320696,0.961181,0.790843,0.851601,0.656376,TUMORLU
0.097418,0.515170,0.402853,0.079588,0.941525,0.020017,TUMORLU
0.276622,0.127779,0.984489,0.945495,0.782105,0.903602,TUMORLU
0.102817,0.539478,0.382946,0.096144,0.917209,0.025476,TUMORLU
0.371901,0.176442,0.978036,0.928658,0.772885,0.874799,TUMORLU
0.074656,0.430111,0.487531,0.128470,0.948053,0.037460,TUMORLU
0.458316,0.219657,0.971613,0.905994,0.784898,0.836758,TUMORLU
0.102519,0.582271,0.319752,0.061382,0.924962,0.014537,TUMORLU
0.446525,0.213785,0.972577,0.899452,0.805716,0.825933,TUMORLU
0.143715,0.708585,0.223802,0.043730,0.864911,0.009739,TUMORLU
0.749011,0.352909,0.957076,0.783316,0.843110,0.645339,TUMORLU
0.205257,0.796230,0.201793,0.036403,0.809494,0.007902,TUMORLU
0.050412,0.024507,0.996530,0.996884,0.000000,0.994359,TUMORLU
0.394978,0.186444,0.977110,0.932268,0.744776,0.880938,TUMORLU
0.097432,0.573311,0.316276,0.031626,0.918529,0.006726,TUMORLU
0.362081,0.168825,0.979445,0.928257,0.781522,0.874119,TUMORLU
0.157544,0.750551,0.183048,0.021936,0.823607,0.004576,TUMORLU
0.307613,0.141052,0.982612,0.942997,0.766070,0.899298,TUMORLU
0.079703,0.499798,0.393924,0.114237,0.823846,0.032044,TUMORLU
0.609547,0.288437,0.964227,0.800454,0.863193,0.670606,TUMORLU
0.076247,0.484933,0.402638,0.103706,0.814870,0.028221,TUMORLU
0.479451,0.224016,0.973542,0.862556,0.848316,0.766180,TUMORLU
0.095584,0.545189,0.363674,0.079909,0.834930,0.020161,TUMORLU
0.623776,0.290010,0.965024,0.791359,0.865999,0.657135,TUMORLU
0.057771,0.413317,0.478371,0.154510,0.908943,0.048319,TUMORLU
0.745363,0.343349,0.959677,0.763731,0.856589,0.617040,TUMORLU
0.091230,0.521876,0.390269,0.114129,0.880161,0.031966,TUMORLU
0.607201,0.287303,0.964894,0.823658,0.846809,0.705583,TUMORLU
0.147642,0.704090,0.233797,0.038617,0.836289,0.008497,TUMORLU
0.221470,0.109012,0.985613,0.961312,0.751042,0.931077,TUMORLU
0.082041,0.528607,0.347622,0.064216,0.933740,0.015384,TUMORLU
0.563028,0.270824,0.965321,0.846706,0.837234,0.741191,TUMORLU
0.075990,0.502527,0.374445,0.057592,0.965733,0.013426,TUMORLU
0.592520,0.266715,0.970141,0.827333,0.849297,0.711202,TUMORLU
0.106763,0.484593,0.462217,0.206996,0.884979,0.073535,TUMORLU
0.445431,0.207507,0.974134,0.918225,0.761842,0.857184,TUMORLU
0.164431,0.644415,0.301498,0.059109,0.737378,0.013907,TUMORLU
0.281057,0.130709,0.984493,0.955272,0.727616,0.920538,TUMORLU
0.187909,0.692861,0.262762,0.047560,0.662653,0.010884,TUMORLU
0.337993,0.160138,0.980127,0.934266,0.777484,0.884341,TUMORLU
0.121637,0.583007,0.355147,0.071186,0.822050,0.017427,TUMORLU
0.368957,0.164837,0.982134,0.948488,0.689817,0.908771,TUMORLU
0.136436,0.659108,0.276902,0.093837,0.875355,0.024748,TUMORLU
0.656820,0.308110,0.961443,0.735083,0.886432,0.576775,TUMORLU
0.104643,0.494186,0.453870,0.186985,0.879378,0.063370,TUMORLU
0.432521,0.204383,0.974575,0.924272,0.749301,0.867372,TUMORLU
0.102766,0.446286,0.516114,0.238100,0.866340,0.090593,TUMORLU
0.340091,0.160292,0.980355,0.937701,0.763412,0.890212,TUMORLU
0.071631,0.473294,0.411605,0.102852,0.946139,0.027944,TUMORLU
0.801504,0.386640,0.949092,0.757270,0.846748,0.607846,TUMORLU
0.066234,0.425060,0.475202,0.121781,0.955013,0.034855,TUMORLU
0.866634,0.401274,0.952387,0.676076,0.873505,0.498043,TUMORLU
0.214885,0.824095,0.184758,0.019043,0.814454,0.003900,TUMORLU
0.290443,0.130575,0.985102,0.955281,0.722254,0.920554,TUMORLU
0.214232,0.838129,0.164411,0.018424,0.791437,0.003802,TUMORLU
0.267100,0.129824,0.983249,0.948218,0.775392,0.908302,TUMORLU
0.046610,0.367694,0.518135,0.129469,0.954789,0.037838,TUMORLU
0.517834,0.264418,0.963704,0.778631,0.894116,0.638507,TUMORLU
0.059229,0.367383,0.543719,0.262110,0.866188,0.104892,TUMORLU
0.673922,0.305736,0.963968,0.822506,0.831298,0.703826,TUMORLU
0.150585,0.712739,0.220581,0.034421,0.881932,0.007381,TUMORLU
0.408488,0.189502,0.977035,0.875838,0.858490,0.787434,TUMORLU
0.161896,0.717141,0.222871,0.037285,0.870984,0.008079,TUMORLU
0.442901,0.200379,0.976982,0.870751,0.852664,0.779261,TUMORLU
0.108726,0.553825,0.377053,0.092233,0.944662,0.024153,TUMORLU
0.550961,0.258914,0.968124,0.826500,0.859674,0.709927,TUMORLU
0.204233,0.843105,0.143529,0.007832,0.848460,0.001546,TUMORLU
0.497919,0.235694,0.970457,0.886889,0.806068,0.805340,TUMORLU
0.231153,0.843027,0.166322,0.016073,0.847525,0.003193,TUMORLU
0.380814,0.171720,0.980022,0.899677,0.838020,0.826302,TUMORLU
0.081552,0.432023,0.507222,0.276690,0.959534,0.113951,TUMORLU
0.481056,0.235781,0.968079,0.866042,0.840973,0.771731,TUMORLU
0.123168,0.599802,0.319960,0.081597,0.737531,0.020866,TUMORLU
0.335209,0.149357,0.983278,0.938943,0.764101,0.892339,TUMORLU
0.110764,0.572196,0.345542,0.073086,0.806775,0.018137,TUMORLU
0.440063,0.206717,0.973810,0.886904,0.830486,0.805362,TUMORLU
0.179625,0.579969,0.378195,0.087023,0.552217,0.022506,TUMORLU
0.576269,0.277726,0.963581,0.795626,0.873298,0.663438,TUMORLU
0.153050,0.568807,0.369653,0.079949,0.637989,0.020210,TUMORLU
0.666217,0.307788,0.963343,0.766205,0.871304,0.620579,TUMORLU
0.108313,0.524531,0.423172,0.235898,0.925361,0.089322,TUMORLU
0.405094,0.188623,0.977270,0.878929,0.856127,0.792423,TUMORLU
0.127127,0.634989,0.288623,0.051089,0.921111,0.011689,TUMORLU
0.378243,0.164458,0.982639,0.914671,0.812119,0.851224,TUMORLU
0.121919,0.581058,0.370000,0.166644,0.926784,0.053704,TUMORLU
0.835021,0.391294,0.952365,0.763837,0.837683,0.617194,TUMORLU
0.156376,0.737129,0.200172,0.018219,0.901466,0.003669,TUMORLU
0.442813,0.203848,0.976254,0.882885,0.837020,0.798828,TUMORLU
0.103484,0.520002,0.409301,0.082087,0.925866,0.020798,TUMORLU
0.591692,0.285493,0.962867,0.831823,0.843015,0.718100,TUMORLU
0.149794,0.715034,0.219358,0.023728,0.869434,0.005000,TUMORLU
0.330242,0.157865,0.979949,0.927612,0.803263,0.873025,TUMORLU
0.104478,0.581767,0.322334,0.044898,0.880973,0.010050,TUMORLU
0.457888,0.219034,0.972585,0.843697,0.871991,0.736493,TUMORLU
0.137258,0.686730,0.227113,0.028522,0.827729,0.006028,TUMORLU
0.693121,0.328065,0.959265,0.788452,0.851770,0.652860,TUMORLU
0.167728,0.644040,0.328034,0.081293,0.872244,0.020550,TUMORLU
0.492321,0.234639,0.970787,0.838739,0.865845,0.728784,TUMORLU
0.109403,0.560868,0.359466,0.062610,0.913701,0.014901,TUMORLU
0.571995,0.280351,0.962971,0.781076,0.882154,0.642067,TUMORLU
0.123244,0.585278,0.343862,0.060971,0.903310,0.014431,TUMORLU
0.593839,0.277294,0.965288,0.807645,0.862441,0.681353,TUMORLU
0.214504,0.753018,0.254616,0.080825,0.896338,0.020394,TUMORLU
0.271433,0.127200,0.984711,0.957130,0.724600,0.923773,TUMORLU
0.206442,0.782455,0.207697,0.036029,0.900565,0.007791,TUMORLU
0.348445,0.163658,0.979789,0.931435,0.780364,0.879519,TUMORLU
0.132882,0.649361,0.283020,0.029536,0.914380,0.006258,TUMORLU
0.358290,0.171513,0.978342,0.929150,0.780186,0.875636,TUMORLU
0.073200,0.479028,0.410661,0.082585,0.858809,0.020990,TUMORLU
0.651451,0.307073,0.962171,0.845284,0.812067,0.738969,TUMORLU
0.075988,0.497335,0.388937,0.084586,0.838077,0.021658,TUMORLU
0.569369,0.262987,0.968962,0.859875,0.822117,0.761925,TUMORLU
0.105053,0.601542,0.291912,0.030905,0.957238,0.006540,TUMORLU
0.674200,0.313818,0.960861,0.793429,0.853137,0.660189,TUMORLU
0.131659,0.682981,0.228413,0.013980,0.923190,0.002766,TUMORLU
0.729419,0.353674,0.953845,0.811847,0.823867,0.687672,TUMORLU
0.163353,0.724821,0.223562,0.025096,0.861460,0.005221,TUMORLU
0.216637,0.100373,0.987603,0.965939,0.723260,0.939193,TUMORLU
0.184395,0.753643,0.223248,0.034385,0.852104,0.007400,TUMORLU
0.441552,0.206185,0.975072,0.915750,0.771058,0.853031,TUMORLU
0.186945,0.774975,0.201360,0.024239,0.844265,0.005050,TUMORLU
0.505762,0.247193,0.967002,0.863795,0.836040,0.768151,TUMORLU
0.169414,0.729596,0.230039,0.046974,0.827846,0.010597,TUMORLU
0.579104,0.268695,0.967498,0.829436,0.850250,0.714429,TUMORLU
0.195691,0.810822,0.168057,0.034935,0.715760,0.007608,TUMORLU
0.426545,0.202175,0.974678,0.910170,0.793026,0.843705,TUMORLU
0.258040,0.908909,0.115937,0.021716,0.716665,0.004516,TUMORLU
0.236818,0.113351,0.985877,0.958582,0.752814,0.926307,TUMORLU
0.195823,0.760393,0.210115,0.039034,0.763625,0.008711,TUMORLU
0.593829,0.301234,0.957682,0.780074,0.876999,0.640609,TUMORLU
0.237572,0.877013,0.140856,0.022991,0.722500,0.004803,TUMORLU
0.175779,0.082596,0.989911,0.975388,0.686496,0.955872,TUMORLU
0.210644,0.822607,0.173075,0.042873,0.678201,0.009519,TUMORLU
0.367907,0.167001,0.980157,0.936126,0.750118,0.887518,TUMORLU
0.152547,0.636661,0.316556,0.069127,0.828254,0.016939,TUMORLU
0.621591,0.298710,0.961329,0.801532,0.859180,0.672213,TUMORLU
0.079128,0.485368,0.416646,0.086252,0.950048,0.022150,TUMORLU
0.473814,0.234668,0.969158,0.904471,0.780296,0.834232,TUMORLU
0.083294,0.482816,0.432401,0.121126,0.934356,0.034562,TUMORLU
0.301722,0.141429,0.982509,0.936872,0.795368,0.888794,TUMORLU
0.087244,0.510684,0.383115,0.047745,0.951522,0.010755,TUMORLU
0.424373,0.206654,0.972105,0.901523,0.810624,0.829352,TUMORLU
0.139225,0.632393,0.312567,0.064018,0.919178,0.015300,TUMORLU
